img_name,label
14074.jpg,surprise
14075.jpg,surprise
14076.jpg,happy
14077.jpg,neutral
14078.jpg,angry
14079.jpg,angry
14080.jpg,happy
14081.jpg,happy
14082.jpg,happy
14083.jpg,surprise
14084.jpg,happy
14085.jpg,sad
14086.jpg,neutral
14087.jpg,neutral
14088.jpg,surprise
14089.jpg,happy
14090.jpg,surprise
14091.jpg,happy
14092.jpg,neutral
14093.jpg,angry
14094.jpg,happy
14095.jpg,angry
14096.jpg,happy
14097.jpg,angry
14098.jpg,fear
14099.jpg,happy
14100.jpg,happy
14101.jpg,happy
14102.jpg,surprise
14103.jpg,surprise
14104.jpg,angry
14105.jpg,surprise
14106.jpg,sad
14107.jpg,sad
14108.jpg,surprise
14109.jpg,sad
14110.jpg,fear
14111.jpg,neutral
14112.jpg,surprise
14113.jpg,happy
14114.jpg,sad
14115.jpg,happy
14116.jpg,surprise
14117.jpg,sad
14118.jpg,surprise
14119.jpg,disgust
14120.jpg,neutral
14121.jpg,fear
14122.jpg,fear
14123.jpg,happy
14124.jpg,sad
14125.jpg,happy
14126.jpg,neutral
14127.jpg,fear
14128.jpg,angry
14129.jpg,fear
14130.jpg,happy
14131.jpg,neutral
14132.jpg,happy
14133.jpg,sad
14134.jpg,fear
14135.jpg,surprise
14136.jpg,fear
14137.jpg,surprise
14138.jpg,neutral
14139.jpg,disgust
14140.jpg,surprise
14141.jpg,fear
14142.jpg,fear
14143.jpg,sad
14144.jpg,neutral
14145.jpg,happy
14146.jpg,happy
14147.jpg,fear
14148.jpg,happy
14149.jpg,fear
14150.jpg,sad
14151.jpg,fear
14152.jpg,surprise
14153.jpg,neutral
14154.jpg,surprise
14155.jpg,surprise
14156.jpg,sad
14157.jpg,happy
14158.jpg,neutral
14159.jpg,surprise
14160.jpg,surprise
14161.jpg,angry
14162.jpg,happy
14163.jpg,fear
14164.jpg,happy
14165.jpg,fear
14166.jpg,fear
14167.jpg,surprise
14168.jpg,angry
14169.jpg,happy
14170.jpg,happy
14171.jpg,fear
14172.jpg,disgust
14173.jpg,neutral
14174.jpg,neutral
14175.jpg,surprise
14176.jpg,surprise
14177.jpg,disgust
14178.jpg,happy
14179.jpg,happy
14180.jpg,sad
14181.jpg,happy
14182.jpg,angry
14183.jpg,angry
14184.jpg,sad
14185.jpg,disgust
14186.jpg,sad
14187.jpg,sad
14188.jpg,sad
14189.jpg,happy
14190.jpg,sad
14191.jpg,angry
14192.jpg,sad
14193.jpg,happy
14194.jpg,fear
14195.jpg,angry
14196.jpg,fear
14197.jpg,disgust
14198.jpg,neutral
14199.jpg,sad
14200.jpg,neutral
14201.jpg,sad
14202.jpg,happy
14203.jpg,neutral
14204.jpg,fear
14205.jpg,surprise
14206.jpg,happy
14207.jpg,sad
14208.jpg,fear
14209.jpg,sad
14210.jpg,sad
14211.jpg,sad
14212.jpg,sad
14213.jpg,neutral
14214.jpg,surprise
14215.jpg,happy
14216.jpg,sad
14217.jpg,angry
14218.jpg,surprise
14219.jpg,happy
14220.jpg,happy
14221.jpg,sad
14222.jpg,neutral
14223.jpg,happy
14224.jpg,fear
14225.jpg,happy
14226.jpg,fear
14227.jpg,neutral
14228.jpg,neutral
14229.jpg,neutral
14230.jpg,happy
14231.jpg,angry
14232.jpg,happy
14233.jpg,fear
14234.jpg,sad
14235.jpg,sad
14236.jpg,angry
14237.jpg,neutral
14238.jpg,sad
14239.jpg,sad
14240.jpg,fear
14241.jpg,angry
14242.jpg,sad
14243.jpg,surprise
14244.jpg,neutral
14245.jpg,sad
14246.jpg,fear
14247.jpg,surprise
14248.jpg,happy
14249.jpg,happy
14250.jpg,sad
14251.jpg,fear
14252.jpg,angry
14253.jpg,surprise
14254.jpg,sad
14255.jpg,happy
14256.jpg,fear
14257.jpg,angry
14258.jpg,happy
14259.jpg,angry
14260.jpg,angry
14261.jpg,angry
14262.jpg,sad
14263.jpg,angry
14264.jpg,surprise
14265.jpg,disgust
14266.jpg,happy
14267.jpg,angry
14268.jpg,fear
14269.jpg,happy
14270.jpg,happy
14271.jpg,sad
14272.jpg,angry
14273.jpg,angry
14274.jpg,angry
14275.jpg,sad
14276.jpg,happy
14277.jpg,sad
14278.jpg,happy
14279.jpg,sad
14280.jpg,fear
14281.jpg,angry
14282.jpg,angry
14283.jpg,neutral
14284.jpg,angry
14285.jpg,sad
14286.jpg,angry
14287.jpg,neutral
14288.jpg,sad
14289.jpg,neutral
14290.jpg,disgust
14291.jpg,happy
14292.jpg,happy
14293.jpg,sad
14294.jpg,happy
14295.jpg,happy
14296.jpg,happy
14297.jpg,happy
14298.jpg,fear
14299.jpg,neutral
14300.jpg,sad
14301.jpg,happy
14302.jpg,sad
14303.jpg,surprise
14304.jpg,happy
14305.jpg,angry
14306.jpg,sad
14307.jpg,happy
14308.jpg,sad
14309.jpg,angry
14310.jpg,neutral
14311.jpg,happy
14312.jpg,fear
14313.jpg,angry
14314.jpg,fear
14315.jpg,neutral
14316.jpg,happy
14317.jpg,fear
14318.jpg,happy
14319.jpg,fear
14320.jpg,surprise
14321.jpg,happy
14322.jpg,happy
14323.jpg,neutral
14324.jpg,neutral
14325.jpg,happy
14326.jpg,surprise
14327.jpg,sad
14328.jpg,neutral
14329.jpg,neutral
14330.jpg,neutral
14331.jpg,angry
14332.jpg,happy
14333.jpg,surprise
14334.jpg,happy
14335.jpg,happy
14336.jpg,surprise
14337.jpg,surprise
14338.jpg,neutral
14339.jpg,happy
14340.jpg,surprise
14341.jpg,angry
14342.jpg,surprise
14343.jpg,surprise
14344.jpg,happy
14345.jpg,fear
14346.jpg,surprise
14347.jpg,fear
14348.jpg,angry
14349.jpg,happy
14350.jpg,surprise
14351.jpg,fear
14352.jpg,happy
14353.jpg,happy
14354.jpg,surprise
14355.jpg,surprise
14356.jpg,fear
14357.jpg,happy
14358.jpg,neutral
14359.jpg,happy
14360.jpg,surprise
14361.jpg,angry
14362.jpg,angry
14363.jpg,surprise
14364.jpg,fear
14365.jpg,fear
14366.jpg,angry
14367.jpg,fear
14368.jpg,happy
14369.jpg,fear
14370.jpg,happy
14371.jpg,neutral
14372.jpg,angry
14373.jpg,surprise
14374.jpg,fear
14375.jpg,neutral
14376.jpg,happy
14377.jpg,happy
14378.jpg,fear
14379.jpg,surprise
14380.jpg,sad
14381.jpg,disgust
14382.jpg,neutral
14383.jpg,fear
14384.jpg,angry
14385.jpg,fear
14386.jpg,sad
14387.jpg,happy
14388.jpg,neutral
14389.jpg,neutral
14390.jpg,happy
14391.jpg,disgust
14392.jpg,angry
14393.jpg,happy
14394.jpg,happy
14395.jpg,sad
14396.jpg,neutral
14397.jpg,happy
14398.jpg,neutral
14399.jpg,sad
14400.jpg,sad
14401.jpg,happy
14402.jpg,neutral
14403.jpg,sad
14404.jpg,sad
14405.jpg,fear
14406.jpg,happy
14407.jpg,fear
14408.jpg,fear
14409.jpg,neutral
14410.jpg,happy
14411.jpg,angry
14412.jpg,fear
14413.jpg,neutral
14414.jpg,surprise
14415.jpg,surprise
14416.jpg,angry
14417.jpg,happy
14418.jpg,fear
14419.jpg,sad
14420.jpg,surprise
14421.jpg,sad
14422.jpg,neutral
14423.jpg,neutral
14424.jpg,sad
14425.jpg,happy
14426.jpg,angry
14427.jpg,neutral
14428.jpg,happy
14429.jpg,angry
14430.jpg,neutral
14431.jpg,happy
14432.jpg,neutral
14433.jpg,fear
14434.jpg,angry
14435.jpg,happy
14436.jpg,fear
14437.jpg,neutral
14438.jpg,sad
14439.jpg,happy
14440.jpg,happy
14441.jpg,sad
14442.jpg,sad
14443.jpg,happy
14444.jpg,happy
14445.jpg,happy
14446.jpg,angry
14447.jpg,neutral
14448.jpg,neutral
14449.jpg,fear
14450.jpg,sad
14451.jpg,surprise
14452.jpg,sad
14453.jpg,angry
14454.jpg,neutral
14455.jpg,neutral
14456.jpg,happy
14457.jpg,angry
14458.jpg,happy
14459.jpg,sad
14460.jpg,happy
14461.jpg,neutral
14462.jpg,neutral
14463.jpg,angry
14464.jpg,disgust
14465.jpg,happy
14466.jpg,sad
14467.jpg,surprise
14468.jpg,neutral
14469.jpg,sad
14470.jpg,happy
14471.jpg,happy
14472.jpg,sad
14473.jpg,neutral
14474.jpg,neutral
14475.jpg,sad
14476.jpg,happy
14477.jpg,neutral
14478.jpg,sad
14479.jpg,angry
14480.jpg,surprise
14481.jpg,happy
14482.jpg,sad
14483.jpg,happy
14484.jpg,fear
14485.jpg,happy
14486.jpg,happy
14487.jpg,fear
14488.jpg,angry
14489.jpg,sad
14490.jpg,sad
14491.jpg,happy
14492.jpg,neutral
14493.jpg,happy
14494.jpg,sad
14495.jpg,neutral
14496.jpg,surprise
14497.jpg,fear
14498.jpg,angry
14499.jpg,happy
14500.jpg,sad
14501.jpg,angry
14502.jpg,happy
14503.jpg,surprise
14504.jpg,neutral
14505.jpg,angry
14506.jpg,fear
14507.jpg,angry
14508.jpg,angry
14509.jpg,fear
14510.jpg,surprise
14511.jpg,fear
14512.jpg,happy
14513.jpg,sad
14514.jpg,neutral
14515.jpg,neutral
14516.jpg,fear
14517.jpg,happy
14518.jpg,fear
14519.jpg,happy
14520.jpg,neutral
14521.jpg,happy
14522.jpg,surprise
14523.jpg,happy
14524.jpg,sad
14525.jpg,sad
14526.jpg,fear
14527.jpg,fear
14528.jpg,fear
14529.jpg,fear
14530.jpg,angry
14531.jpg,angry
14532.jpg,fear
14533.jpg,happy
14534.jpg,angry
14535.jpg,surprise
14536.jpg,sad
14537.jpg,neutral
14538.jpg,sad
14539.jpg,happy
14540.jpg,sad
14541.jpg,happy
14542.jpg,angry
14543.jpg,sad
14544.jpg,angry
14545.jpg,happy
14546.jpg,angry
14547.jpg,surprise
14548.jpg,surprise
14549.jpg,sad
14550.jpg,happy
14551.jpg,neutral
14552.jpg,fear
14553.jpg,sad
14554.jpg,angry
14555.jpg,sad
14556.jpg,neutral
14557.jpg,happy
14558.jpg,fear
14559.jpg,sad
14560.jpg,fear
14561.jpg,fear
14562.jpg,angry
14563.jpg,angry
14564.jpg,happy
14565.jpg,happy
14566.jpg,neutral
14567.jpg,fear
14568.jpg,sad
14569.jpg,angry
14570.jpg,happy
14571.jpg,sad
14572.jpg,happy
14573.jpg,neutral
14574.jpg,happy
14575.jpg,surprise
14576.jpg,sad
14577.jpg,happy
14578.jpg,happy
14579.jpg,sad
14580.jpg,disgust
14581.jpg,fear
14582.jpg,happy
14583.jpg,happy
14584.jpg,happy
14585.jpg,fear
14586.jpg,happy
14587.jpg,angry
14588.jpg,happy
14589.jpg,fear
14590.jpg,happy
14591.jpg,surprise
14592.jpg,happy
14593.jpg,angry
14594.jpg,surprise
14595.jpg,surprise
14596.jpg,surprise
14597.jpg,happy
14598.jpg,happy
14599.jpg,fear
14600.jpg,neutral
14601.jpg,happy
14602.jpg,happy
14603.jpg,happy
14604.jpg,happy
14605.jpg,sad
14606.jpg,happy
14607.jpg,sad
14608.jpg,happy
14609.jpg,neutral
14610.jpg,fear
14611.jpg,neutral
14612.jpg,neutral
14613.jpg,happy
14614.jpg,sad
14615.jpg,surprise
14616.jpg,angry
14617.jpg,neutral
14618.jpg,sad
14619.jpg,angry
14620.jpg,neutral
14621.jpg,surprise
14622.jpg,happy
14623.jpg,sad
14624.jpg,angry
14625.jpg,happy
14626.jpg,surprise
14627.jpg,neutral
14628.jpg,angry
14629.jpg,happy
14630.jpg,angry
14631.jpg,neutral
14632.jpg,neutral
14633.jpg,angry
14634.jpg,sad
14635.jpg,angry
14636.jpg,happy
14637.jpg,surprise
14638.jpg,fear
14639.jpg,surprise
14640.jpg,sad
14641.jpg,neutral
14642.jpg,fear
14643.jpg,sad
14644.jpg,surprise
14645.jpg,neutral
14646.jpg,sad
14647.jpg,neutral
14648.jpg,fear
14649.jpg,sad
14650.jpg,fear
14651.jpg,angry
14652.jpg,happy
14653.jpg,happy
14654.jpg,angry
14655.jpg,angry
14656.jpg,sad
14657.jpg,happy
14658.jpg,happy
14659.jpg,angry
14660.jpg,happy
14661.jpg,happy
14662.jpg,sad
14663.jpg,disgust
14664.jpg,surprise
14665.jpg,surprise
14666.jpg,happy
14667.jpg,sad
14668.jpg,fear
14669.jpg,surprise
14670.jpg,fear
14671.jpg,fear
14672.jpg,happy
14673.jpg,fear
14674.jpg,neutral
14675.jpg,angry
14676.jpg,neutral
14677.jpg,happy
14678.jpg,fear
14679.jpg,neutral
14680.jpg,sad
14681.jpg,angry
14682.jpg,sad
14683.jpg,neutral
14684.jpg,angry
14685.jpg,fear
14686.jpg,surprise
14687.jpg,sad
14688.jpg,happy
14689.jpg,happy
14690.jpg,neutral
14691.jpg,fear
14692.jpg,happy
14693.jpg,neutral
14694.jpg,fear
14695.jpg,sad
14696.jpg,fear
14697.jpg,angry
14698.jpg,surprise
14699.jpg,happy
14700.jpg,happy
14701.jpg,fear
14702.jpg,sad
14703.jpg,surprise
14704.jpg,happy
14705.jpg,sad
14706.jpg,sad
14707.jpg,sad
14708.jpg,happy
14709.jpg,happy
14710.jpg,angry
14711.jpg,happy
14712.jpg,surprise
14713.jpg,surprise
14714.jpg,sad
14715.jpg,angry
14716.jpg,angry
14717.jpg,fear
14718.jpg,happy
14719.jpg,sad
14720.jpg,happy
14721.jpg,angry
14722.jpg,sad
14723.jpg,surprise
14724.jpg,angry
14725.jpg,surprise
14726.jpg,angry
14727.jpg,angry
14728.jpg,happy
14729.jpg,surprise
14730.jpg,neutral
14731.jpg,happy
14732.jpg,sad
14733.jpg,fear
14734.jpg,neutral
14735.jpg,happy
14736.jpg,happy
14737.jpg,happy
14738.jpg,sad
14739.jpg,neutral
14740.jpg,happy
14741.jpg,angry
14742.jpg,angry
14743.jpg,happy
14744.jpg,fear
14745.jpg,happy
14746.jpg,sad
14747.jpg,fear
14748.jpg,happy
14749.jpg,angry
14750.jpg,angry
14751.jpg,surprise
14752.jpg,happy
14753.jpg,disgust
14754.jpg,happy
14755.jpg,sad
14756.jpg,sad
14757.jpg,angry
14758.jpg,neutral
14759.jpg,disgust
14760.jpg,angry
14761.jpg,surprise
14762.jpg,happy
14763.jpg,neutral
14764.jpg,happy
14765.jpg,surprise
14766.jpg,happy
14767.jpg,neutral
14768.jpg,sad
14769.jpg,fear
14770.jpg,neutral
14771.jpg,fear
14772.jpg,surprise
14773.jpg,fear
14774.jpg,angry
14775.jpg,sad
14776.jpg,angry
14777.jpg,happy
14778.jpg,happy
14779.jpg,neutral
14780.jpg,sad
14781.jpg,neutral
14782.jpg,angry
14783.jpg,surprise
14784.jpg,surprise
14785.jpg,fear
14786.jpg,fear
14787.jpg,sad
14788.jpg,happy
14789.jpg,sad
14790.jpg,angry
14791.jpg,surprise
14792.jpg,fear
14793.jpg,fear
14794.jpg,angry
14795.jpg,neutral
14796.jpg,happy
14797.jpg,surprise
14798.jpg,surprise
14799.jpg,happy
14800.jpg,angry
14801.jpg,happy
14802.jpg,happy
14803.jpg,angry
14804.jpg,neutral
14805.jpg,fear
14806.jpg,surprise
14807.jpg,fear
14808.jpg,fear
14809.jpg,happy
14810.jpg,happy
14811.jpg,surprise
14812.jpg,surprise
14813.jpg,happy
14814.jpg,happy
14815.jpg,fear
14816.jpg,neutral
14817.jpg,fear
14818.jpg,neutral
14819.jpg,sad
14820.jpg,fear
14821.jpg,fear
14822.jpg,happy
14823.jpg,sad
14824.jpg,surprise
14825.jpg,sad
14826.jpg,surprise
14827.jpg,sad
14828.jpg,angry
14829.jpg,happy
14830.jpg,happy
14831.jpg,fear
14832.jpg,angry
14833.jpg,sad
14834.jpg,neutral
14835.jpg,angry
14836.jpg,angry
14837.jpg,surprise
14838.jpg,sad
14839.jpg,fear
14840.jpg,surprise
14841.jpg,angry
14842.jpg,angry
14843.jpg,sad
14844.jpg,happy
14845.jpg,fear
14846.jpg,happy
14847.jpg,happy
14848.jpg,sad
14849.jpg,fear
14850.jpg,neutral
14851.jpg,neutral
14852.jpg,neutral
14853.jpg,surprise
14854.jpg,sad
14855.jpg,happy
14856.jpg,surprise
14857.jpg,happy
14858.jpg,fear
14859.jpg,angry
14860.jpg,angry
14861.jpg,surprise
14862.jpg,neutral
14863.jpg,neutral
14864.jpg,happy
14865.jpg,fear
14866.jpg,angry
14867.jpg,angry
14868.jpg,neutral
14869.jpg,happy
14870.jpg,neutral
14871.jpg,happy
14872.jpg,neutral
14873.jpg,fear
14874.jpg,neutral
14875.jpg,neutral
14876.jpg,surprise
14877.jpg,surprise
14878.jpg,happy
14879.jpg,fear
14880.jpg,sad
14881.jpg,sad
14882.jpg,neutral
14883.jpg,happy
14884.jpg,angry
14885.jpg,surprise
14886.jpg,happy
14887.jpg,neutral
14888.jpg,neutral
14889.jpg,neutral
14890.jpg,fear
14891.jpg,neutral
14892.jpg,neutral
14893.jpg,surprise
14894.jpg,happy
14895.jpg,surprise
14896.jpg,sad
14897.jpg,fear
14898.jpg,fear
14899.jpg,fear
14900.jpg,fear
14901.jpg,happy
14902.jpg,happy
14903.jpg,angry
14904.jpg,fear
14905.jpg,angry
14906.jpg,surprise
14907.jpg,happy
14908.jpg,angry
14909.jpg,neutral
14910.jpg,sad
14911.jpg,fear
14912.jpg,fear
14913.jpg,sad
14914.jpg,angry
14915.jpg,sad
14916.jpg,happy
14917.jpg,surprise
14918.jpg,surprise
14919.jpg,neutral
14920.jpg,happy
14921.jpg,disgust
14922.jpg,fear
14923.jpg,happy
14924.jpg,sad
14925.jpg,angry
14926.jpg,happy
14927.jpg,angry
14928.jpg,neutral
14929.jpg,angry
14930.jpg,happy
14931.jpg,sad
14932.jpg,happy
14933.jpg,happy
14934.jpg,surprise
14935.jpg,happy
14936.jpg,fear
14937.jpg,sad
14938.jpg,fear
14939.jpg,neutral
14940.jpg,sad
14941.jpg,sad
14942.jpg,surprise
14943.jpg,sad
14944.jpg,neutral
14945.jpg,angry
14946.jpg,sad
14947.jpg,surprise
14948.jpg,angry
14949.jpg,neutral
14950.jpg,neutral
14951.jpg,surprise
14952.jpg,surprise
14953.jpg,fear
14954.jpg,fear
14955.jpg,fear
14956.jpg,happy
14957.jpg,angry
14958.jpg,neutral
14959.jpg,neutral
14960.jpg,neutral
14961.jpg,sad
14962.jpg,angry
14963.jpg,surprise
14964.jpg,happy
14965.jpg,happy
14966.jpg,surprise
14967.jpg,sad
14968.jpg,angry
14969.jpg,neutral
14970.jpg,surprise
14971.jpg,neutral
14972.jpg,fear
14973.jpg,sad
14974.jpg,happy
14975.jpg,angry
14976.jpg,neutral
14977.jpg,fear
14978.jpg,neutral
14979.jpg,sad
14980.jpg,surprise
14981.jpg,happy
14982.jpg,fear
14983.jpg,sad
14984.jpg,fear
14985.jpg,angry
14986.jpg,neutral
14987.jpg,sad
14988.jpg,angry
14989.jpg,angry
14990.jpg,angry
14991.jpg,surprise
14992.jpg,happy
14993.jpg,happy
14994.jpg,angry
14995.jpg,surprise
14996.jpg,disgust
14997.jpg,neutral
14998.jpg,neutral
14999.jpg,sad
15000.jpg,sad
15001.jpg,surprise
15002.jpg,angry
15003.jpg,fear
15004.jpg,neutral
15005.jpg,fear
15006.jpg,happy
15007.jpg,happy
15008.jpg,happy
15009.jpg,neutral
15010.jpg,neutral
15011.jpg,angry
15012.jpg,happy
15013.jpg,neutral
15014.jpg,happy
15015.jpg,surprise
15016.jpg,neutral
15017.jpg,sad
15018.jpg,neutral
15019.jpg,neutral
15020.jpg,neutral
15021.jpg,happy
15022.jpg,fear
15023.jpg,sad
15024.jpg,angry
15025.jpg,surprise
15026.jpg,happy
15027.jpg,surprise
15028.jpg,angry
15029.jpg,fear
15030.jpg,neutral
15031.jpg,happy
15032.jpg,fear
15033.jpg,happy
15034.jpg,happy
15035.jpg,angry
15036.jpg,surprise
15037.jpg,fear
15038.jpg,happy
15039.jpg,happy
15040.jpg,fear
15041.jpg,sad
15042.jpg,happy
15043.jpg,happy
15044.jpg,fear
15045.jpg,fear
15046.jpg,happy
15047.jpg,neutral
15048.jpg,fear
15049.jpg,neutral
15050.jpg,fear
15051.jpg,happy
15052.jpg,surprise
15053.jpg,happy
15054.jpg,neutral
15055.jpg,neutral
15056.jpg,neutral
15057.jpg,sad
15058.jpg,fear
15059.jpg,neutral
15060.jpg,surprise
15061.jpg,surprise
15062.jpg,fear
15063.jpg,happy
15064.jpg,happy
15065.jpg,fear
15066.jpg,fear
15067.jpg,neutral
15068.jpg,angry
15069.jpg,happy
15070.jpg,angry
15071.jpg,neutral
15072.jpg,surprise
15073.jpg,angry
15074.jpg,happy
15075.jpg,sad
15076.jpg,fear
15077.jpg,angry
15078.jpg,sad
15079.jpg,sad
15080.jpg,fear
15081.jpg,happy
15082.jpg,neutral
15083.jpg,fear
15084.jpg,neutral
15085.jpg,neutral
15086.jpg,angry
15087.jpg,neutral
15088.jpg,happy
15089.jpg,happy
15090.jpg,happy
15091.jpg,happy
15092.jpg,neutral
15093.jpg,fear
15094.jpg,happy
15095.jpg,angry
15096.jpg,fear
15097.jpg,fear
15098.jpg,fear
15099.jpg,fear
15100.jpg,neutral
15101.jpg,fear
15102.jpg,angry
15103.jpg,sad
15104.jpg,happy
15105.jpg,disgust
15106.jpg,neutral
15107.jpg,surprise
15108.jpg,surprise
15109.jpg,sad
15110.jpg,fear
15111.jpg,neutral
15112.jpg,happy
15113.jpg,happy
15114.jpg,happy
15115.jpg,happy
15116.jpg,neutral
15117.jpg,neutral
15118.jpg,happy
15119.jpg,angry
15120.jpg,happy
15121.jpg,neutral
15122.jpg,angry
15123.jpg,happy
15124.jpg,sad
15125.jpg,happy
15126.jpg,neutral
15127.jpg,sad
15128.jpg,neutral
15129.jpg,happy
15130.jpg,angry
15131.jpg,surprise
15132.jpg,happy
15133.jpg,surprise
15134.jpg,angry
15135.jpg,sad
15136.jpg,fear
15137.jpg,sad
15138.jpg,surprise
15139.jpg,happy
15140.jpg,happy
15141.jpg,disgust
15142.jpg,surprise
15143.jpg,fear
15144.jpg,angry
15145.jpg,surprise
15146.jpg,angry
15147.jpg,surprise
15148.jpg,neutral
15149.jpg,neutral
15150.jpg,happy
15151.jpg,surprise
15152.jpg,surprise
15153.jpg,surprise
15154.jpg,surprise
15155.jpg,neutral
15156.jpg,happy
15157.jpg,sad
15158.jpg,sad
15159.jpg,happy
15160.jpg,happy
15161.jpg,sad
15162.jpg,sad
15163.jpg,fear
15164.jpg,happy
15165.jpg,neutral
15166.jpg,surprise
15167.jpg,fear
15168.jpg,sad
15169.jpg,happy
15170.jpg,disgust
15171.jpg,surprise
15172.jpg,happy
15173.jpg,neutral
15174.jpg,angry
15175.jpg,neutral
15176.jpg,angry
15177.jpg,surprise
15178.jpg,surprise
15179.jpg,angry
15180.jpg,happy
15181.jpg,angry
15182.jpg,happy
15183.jpg,happy
15184.jpg,surprise
15185.jpg,sad
15186.jpg,fear
15187.jpg,happy
15188.jpg,fear
15189.jpg,sad
15190.jpg,happy
15191.jpg,happy
15192.jpg,surprise
15193.jpg,disgust
15194.jpg,neutral
15195.jpg,neutral
15196.jpg,happy
15197.jpg,angry
15198.jpg,disgust
15199.jpg,neutral
15200.jpg,fear
15201.jpg,sad
15202.jpg,sad
15203.jpg,happy
15204.jpg,angry
15205.jpg,neutral
15206.jpg,fear
15207.jpg,surprise
15208.jpg,sad
15209.jpg,angry
15210.jpg,happy
15211.jpg,sad
15212.jpg,neutral
15213.jpg,sad
15214.jpg,surprise
15215.jpg,neutral
15216.jpg,surprise
15217.jpg,sad
15218.jpg,surprise
15219.jpg,neutral
15220.jpg,happy
15221.jpg,happy
15222.jpg,angry
15223.jpg,surprise
15224.jpg,surprise
15225.jpg,happy
15226.jpg,surprise
15227.jpg,fear
15228.jpg,sad
15229.jpg,happy
15230.jpg,sad
15231.jpg,surprise
15232.jpg,happy
15233.jpg,angry
15234.jpg,sad
15235.jpg,neutral
15236.jpg,neutral
15237.jpg,happy
15238.jpg,happy
15239.jpg,surprise
15240.jpg,happy
15241.jpg,angry
15242.jpg,fear
15243.jpg,fear
15244.jpg,angry
15245.jpg,happy
15246.jpg,happy
15247.jpg,angry
15248.jpg,angry
15249.jpg,happy
15250.jpg,sad
15251.jpg,fear
15252.jpg,angry
15253.jpg,angry
15254.jpg,surprise
15255.jpg,fear
15256.jpg,surprise
15257.jpg,surprise
15258.jpg,neutral
15259.jpg,angry
15260.jpg,angry
15261.jpg,surprise
15262.jpg,neutral
15263.jpg,neutral
15264.jpg,sad
15265.jpg,surprise
15266.jpg,happy
15267.jpg,neutral
15268.jpg,fear
15269.jpg,fear
15270.jpg,sad
15271.jpg,angry
15272.jpg,surprise
15273.jpg,angry
15274.jpg,fear
15275.jpg,sad
15276.jpg,disgust
15277.jpg,fear
15278.jpg,happy
15279.jpg,angry
15280.jpg,neutral
15281.jpg,surprise
15282.jpg,happy
15283.jpg,happy
15284.jpg,sad
15285.jpg,sad
15286.jpg,happy
15287.jpg,neutral
15288.jpg,happy
15289.jpg,surprise
15290.jpg,surprise
15291.jpg,fear
15292.jpg,happy
15293.jpg,sad
15294.jpg,sad
15295.jpg,fear
15296.jpg,surprise
15297.jpg,fear
15298.jpg,happy
15299.jpg,sad
15300.jpg,sad
15301.jpg,sad
15302.jpg,happy
15303.jpg,surprise
15304.jpg,fear
15305.jpg,neutral
15306.jpg,happy
15307.jpg,neutral
15308.jpg,happy
15309.jpg,sad
15310.jpg,sad
15311.jpg,sad
15312.jpg,sad
15313.jpg,sad
15314.jpg,sad
15315.jpg,surprise
15316.jpg,neutral
15317.jpg,surprise
15318.jpg,surprise
15319.jpg,sad
15320.jpg,sad
15321.jpg,sad
15322.jpg,angry
15323.jpg,happy
15324.jpg,angry
15325.jpg,neutral
15326.jpg,fear
15327.jpg,surprise
15328.jpg,fear
15329.jpg,neutral
15330.jpg,happy
15331.jpg,sad
15332.jpg,disgust
15333.jpg,happy
15334.jpg,fear
15335.jpg,happy
15336.jpg,happy
15337.jpg,happy
15338.jpg,angry
15339.jpg,fear
15340.jpg,happy
15341.jpg,surprise
15342.jpg,happy
15343.jpg,fear
15344.jpg,surprise
15345.jpg,happy
15346.jpg,neutral
15347.jpg,surprise
15348.jpg,happy
15349.jpg,surprise
15350.jpg,happy
15351.jpg,surprise
15352.jpg,surprise
15353.jpg,fear
15354.jpg,angry
15355.jpg,happy
15356.jpg,fear
15357.jpg,happy
15358.jpg,fear
15359.jpg,happy
15360.jpg,happy
15361.jpg,sad
15362.jpg,neutral
15363.jpg,neutral
15364.jpg,happy
15365.jpg,sad
15366.jpg,sad
15367.jpg,fear
15368.jpg,happy
15369.jpg,happy
15370.jpg,angry
15371.jpg,sad
15372.jpg,surprise
15373.jpg,fear
15374.jpg,angry
15375.jpg,neutral
15376.jpg,happy
15377.jpg,neutral
15378.jpg,angry
15379.jpg,neutral
15380.jpg,happy
15381.jpg,angry
15382.jpg,neutral
15383.jpg,neutral
15384.jpg,surprise
15385.jpg,neutral
15386.jpg,angry
15387.jpg,surprise
15388.jpg,neutral
15389.jpg,fear
15390.jpg,happy
15391.jpg,surprise
15392.jpg,fear
15393.jpg,fear
15394.jpg,happy
15395.jpg,fear
15396.jpg,surprise
15397.jpg,fear
15398.jpg,surprise
15399.jpg,happy
15400.jpg,sad
15401.jpg,fear
15402.jpg,angry
15403.jpg,angry
15404.jpg,sad
15405.jpg,neutral
15406.jpg,happy
15407.jpg,happy
15408.jpg,happy
15409.jpg,happy
15410.jpg,happy
15411.jpg,fear
15412.jpg,fear
15413.jpg,sad
15414.jpg,sad
15415.jpg,happy
15416.jpg,neutral
15417.jpg,neutral
15418.jpg,neutral
15419.jpg,angry
15420.jpg,sad
15421.jpg,angry
15422.jpg,fear
15423.jpg,happy
15424.jpg,sad
15425.jpg,fear
15426.jpg,happy
15427.jpg,neutral
15428.jpg,angry
15429.jpg,surprise
15430.jpg,fear
